regionCode,regionName,countryCode,culture_hIndexMean,culture_hIndexMin,culture_hIndexMax,culture_cIndexMean,culture_cIndexMin,culture_cIndexMax,culture_rIndexMean,culture_rIndexMin,culture_rIndexMax,culture_aIndexMean,culture_aIndexMin,culture_aIndexMax,culture_iIndexMean,culture_iIndexMin,culture_iIndexMax,culture_nIndexMean,culture_nIndexMin,culture_nIndexMax,formations_mIndexMean,formations_mIndexMin,formations_mIndexMax,formations_rIndexMean,formations_rIndexMin,formations_rIndexMax,beach_IndexMean,beach_IndexMin,beach_IndexMax
PL_MA,Lesser Poland Voivodeship,PL,963.0,963,963,1276.0,1276,1276,1609.0,1609,1609,2938.0,2938,2938,68.0,68,68,366.0,366,366,122.0,122,122,10.0,10,10,6.0,6,6
PL_MZ,Masovian Voivodeship,PL,1159.0,1022,1250,1297.0,1195,1464,1540.0,1288,1743,2870.0,2813,2942,119.0,76,248,199.0,110,448,40.0,16,110,0.0,0,0,6.0,0,20
PL_PD,Podlaskie Voivodeship,PL,256.0,256,256,199.0,199,199,513.0,513,513,740.0,740,740,18.0,18,18,15.0,15,15,6.0,6,6,0.0,0,0,0.0,0,0
PL_SL,Silesian Voivodeship,PL,509.0,184,834,286.0,87,486,744.0,528,961,1010.0,700,1321,106.0,12,201,76.0,25,128,45.0,15,75,0.0,0,0,0.0,0,0
PL_WN,Warmian-Masurian Voivodeship,PL,90.0,90,90,188.0,188,188,282.0,282,282,1222.0,1222,1222,84.0,84,84,90.0,90,90,24.0,24,24,0.0,0,0,0.0,0,0
PL_WP,Greater Poland Voivodeship,PL,1083.0,1083,1083,1174.0,1174,1174,1330.0,1330,1330,2654.0,2654,2654,150.0,150,150,99.0,99,99,16.0,16,16,0.0,0,0,12.0,12,12
PL_ZP,West Pomeranian Voivodeship,PL,417.0,417,417,243.0,243,243,526.0,526,526,1040.0,1040,1040,27.0,27,27,130.0,130,130,34.0,34,34,0.0,0,0,2.0,2,2
QA_DA,Doha,QA,202.0,202,202,187.0,187,187,107.0,107,107,54.0,54,54,0.0,0,0,148.0,148,148,0.0,0,0,0.0,0,0,47.0,47,47
QA_KH,Al Khor,QA,76.0,76,76,6.0,6,6,4.0,4,4,6.0,6,6,0.0,0,0,12.0,12,12,0.0,0,0,0.0,0,0,1.0,1,1
QA_RA,Al Rayyan Municipality,QA,78.0,78,78,166.0,166,166,93.0,93,93,48.0,48,48,0.0,0,0,86.0,86,86,0.0,0,0,0.0,0,0,0.0,0,0
RO_B,Bucharest,RO,748.0,697,963,823.0,777,866,1080.0,1048,1188,403.0,385,431,24.0,24,24,8.0,5,24,5.0,5,7,0.0,0,0,0.0,0,0
RO_BR,Braila,RO,54.0,54,54,41.0,41,41,98.0,96,100,12.0,12,12,0.0,0,0,3.0,3,3,4.0,4,4,0.0,0,0,0.0,0,0
RO_BV,Brașov County,RO,197.0,196,198,118.0,118,118,281.0,280,282,151.0,151,151,0.0,0,0,65.0,65,65,53.0,52,54,2.0,2,2,0.0,0,0
RO_BZ,Buzău County,RO,45.0,44,46,38.0,38,38,155.0,153,157,26.0,26,26,0.0,0,0,6.0,4,8,0.0,0,0,0.0,0,0,0.0,0,0
RO_CJ,Cluj County,RO,139.0,139,139,191.0,191,191,402.0,402,402,174.0,174,174,6.0,6,6,24.0,23,26,47.0,46,48,0.0,0,0,1.0,0,2
RO_CT,Constanța County,RO,70.0,66,74,160.0,156,164,163.0,159,167,33.0,33,33,0.0,0,0,15.0,12,18,0.0,0,0,0.0,0,0,8.0,6,10
RO_DJ,Dolj County,RO,80.0,80,80,58.0,58,58,121.0,121,121,18.0,18,18,0.0,0,0,4.0,4,4,0.0,0,0,0.0,0,0,0.0,0,0
RO_GL,Galați County,RO,76.0,76,76,52.0,51,53,127.0,126,128,14.0,14,14,0.0,0,0,3.0,3,3,0.0,0,0,0.0,0,0,0.0,0,0
RO_IS,Iași County,RO,144.0,10,211,221.0,0,331,337.0,22,497,47.0,0,71,6.0,6,6,18.0,0,27,22.0,6,30,0.0,0,0,2.0,0,3
RO_PH,Prahova County,RO,110.0,110,110,102.0,101,103,146.0,146,146,4.0,4,4,0.0,0,0,3.0,3,3,3.0,2,4,0.0,0,0,0.0,0,0
RO_SB,Sibiu County,RO,241.0,238,244,247.0,246,248,312.0,304,320,121.0,120,122,0.0,0,0,32.0,32,32,0.0,0,0,0.0,0,0,0.0,0,0
RO_SV,Suceava County,RO,27.0,26,28,54.0,50,58,140.0,138,142,2.0,2,2,12.0,12,12,9.0,6,12,0.0,0,0,0.0,0,0,0.0,0,0
RS_02,Central Banat District,RS,461.0,112,810,402.0,44,759,364.0,99,628,447.0,8,886,10.0,0,20,50.0,42,57,73.0,60,86,0.0,0,0,5.0,0,10
RS_VO,Vojvodina,RS,106.0,25,187,71.0,13,129,182.0,90,273,21.0,10,32,0.0,0,0,18.0,10,27,90.0,0,181,0.0,0,0,4.0,0,9
RU_43,Lipetsk Oblast,RU,253.0,218,318,144.0,105,163,77.0,34,99,46.0,46,47,5.0,4,6,102.0,82,143,27.0,20,36,28.0,0,42,2.0,0,6
RU_AD,Republic of Adygea,RU,42.0,42,42,62.0,62,62,33.0,33,33,8.0,8,8,6.0,6,6,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0
RU_ALT,Altai Krai,RU,94.0,42,173,119.0,31,218,54.0,6,108,50.0,0,96,3.0,0,6,52.0,22,96,2.0,0,2,0.0,0,0,3.0,0,10
RU_AMU,Amur Oblast,RU,32.0,14,49,20.0,4,35,6.0,0,12,4.0,0,9,3.0,0,6,20.0,18,22,0.0,0,0,0.0,0,0,2.0,0,5
RU_ARK,Arkhangelsk,RU,382.0,70,694,110.0,45,175,52.0,21,82,16.0,0,31,0.0,0,0,21.0,6,36,0.0,0,0,0.0,0,0,1.0,0,2
RU_AST,Astrakhan Oblast,RU,156.0,156,156,159.0,159,159,89.0,89,89,8.0,8,8,6.0,6,6,16.0,16,16,0.0,0,0,0.0,0,0,5.0,5,5
RU_BA,Republic of Bashkortostan,RU,145.0,49,313,132.0,34,320,71.0,18,168,42.0,6,113,0.0,0,0,30.0,3,72,5.0,3,7,0.0,0,0,4.0,0,9
RU_BEL,Belgorod Oblast,RU,131.0,131,131,27.0,27,27,56.0,56,56,22.0,22,22,0.0,0,0,10.0,10,10,0.0,0,0,0.0,0,0,4.0,4,4
RU_BU,Republic of Buryatia,RU,74.0,74,74,88.0,88,88,66.0,66,66,8.0,8,8,0.0,0,0,62.0,62,62,2.0,2,2,0.0,0,0,10.0,10,10
RU_CHE,Chelyabinsk Oblast,RU,100.0,100,100,52.0,52,52,22.0,22,22,14.0,14,14,0.0,0,0,20.0,20,20,36.0,36,36,6.0,6,6,0.0,0,0
RU_DA,Republic of Dagestan,RU,80.0,46,113,74.0,29,120,80.0,48,112,9.0,2,16,0.0,0,0,14.0,7,22,2.0,0,3,0.0,0,0,10.0,6,15
RU_KAM,Kamchatka Krai,RU,76.0,76,76,60.0,60,60,28.0,28,28,0.0,0,0,0.0,0,0,12.0,12,12,18.0,18,18,0.0,0,0,2.0,2,2
RU_KB,Kabardino-Balkar Republic,RU,100.0,100,100,97.0,97,97,17.0,17,17,20.0,20,20,0.0,0,0,4.0,4,4,8.0,8,8,0.0,0,0,0.0,0,0
RU_KDA,Krasnodar Krai,RU,55.0,55,55,38.0,38,38,16.0,16,16,0.0,0,0,0.0,0,0,4.0,4,4,0.0,0,0,0.0,0,0,0.0,0,0
RU_KEM,Kemerovo Oblast,RU,148.0,148,148,110.0,110,110,56.0,56,56,4.0,4,4,0.0,0,0,38.0,38,38,0.0,0,0,0.0,0,0,0.0,0,0
RU_KGD,Kaliningrad,RU,438.0,438,438,332.0,332,332,227.0,227,227,166.0,166,166,18.0,18,18,18.0,18,18,24.0,24,24,0.0,0,0,0.0,0,0
RU_KHA,Khabarovsk Krai,RU,94.0,86,98,96.0,39,125,40.0,26,49,1.0,0,2,0.0,0,0,16.0,12,20,7.0,6,10,4.0,0,6,3.0,0,5
RU_KHM,Khanty-Mansi Autonomous Okrug,RU,62.0,62,62,99.0,99,99,38.0,38,38,3.0,3,3,0.0,0,0,4.0,4,4,0.0,0,0,0.0,0,0,0.0,0,0
RU_KIR,Kirov Oblast,RU,74.0,74,74,115.0,115,115,102.0,102,102,25.0,25,25,0.0,0,0,122.0,122,122,0.0,0,0,6.0,6,6,14.0,14,14
RU_KLU,Kaluga Oblast,RU,49.0,49,49,43.0,43,43,38.0,38,38,26.0,26,26,6.0,6,6,26.0,26,26,0.0,0,0,0.0,0,0,3.0,3,3
RU_KO,Komi Republic,RU,51.0,28,74,49.0,14,84,12.0,6,19,8.0,2,14,0.0,0,0,36.0,2,70,0.0,0,0,0.0,0,0,2.0,1,3
RU_KOS,Kostroma Oblast,RU,76.0,76,76,142.0,142,142,121.0,121,121,35.0,35,35,0.0,0,0,26.0,26,26,0.0,0,0,0.0,0,0,6.0,6,6
RU_KR,Republic of Karelia,RU,116.0,116,116,191.0,191,191,69.0,69,69,26.0,26,26,12.0,12,12,47.0,47,47,7.0,7,7,6.0,6,6,3.0,3,3
RU_KRS,Kursk Oblast,RU,304.0,304,304,135.0,135,135,132.0,132,132,72.0,72,72,6.0,6,6,40.0,40,40,0.0,0,0,0.0,0,0,8.0,8,8
RU_KYA,Krasnoyarsk Krai,RU,15.0,8,22,12.0,10,15,7.0,4,10,1.0,0,2,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0
RU_LEN,Leningrad Oblast,RU,1151.0,1143,1159,1077.0,1069,1085,761.0,547,975,1882.0,1450,2315,137.0,100,174,148.0,115,182,5.0,5,5,3.0,0,6,1.0,1,1
RU_LIP,Lipetsk Oblast,RU,87.0,58,116,107.0,62,152,92.0,83,100,16.0,14,18,3.0,0,6,32.0,14,49,0.0,0,0,6.0,6,6,6.0,1,10
RU_MAG,Magadan Oblast,RU,48.0,48,48,39.0,39,39,20.0,20,20,2.0,2,2,0.0,0,0,30.0,30,30,10.0,10,10,6.0,6,6,1.0,1,1
RU_ME,Mari El Republic,RU,112.0,112,112,94.0,94,94,40.0,40,40,8.0,8,8,6.0,6,6,15.0,15,15,0.0,0,0,0.0,0,0,2.0,2,2
RU_MO,Republic of Mordovia,RU,146.0,146,146,93.0,93,93,74.0,74,74,14.0,14,14,0.0,0,0,14.0,14,14,0.0,0,0,0.0,0,0,2.0,2,2
RU_MOS,Moscow Oblast,RU,378.0,118,1007,317.0,35,1112,352.0,90,1687,363.0,22,2466,38.0,0,304,90.0,16,317,1.0,0,4,1.0,0,6,2.0,0,6
RU_MOW,Moscow,RU,635.0,185,944,777.0,158,1411,850.0,162,1910,1049.0,57,2682,121.0,0,430,184.0,22,758,3.0,0,12,0.0,0,0,1.0,0,9
RU_MUR,Murmansk Oblast,RU,162.0,162,162,127.0,127,127,52.0,52,52,10.0,10,10,0.0,0,0,28.0,28,28,8.0,8,8,6.0,6,6,0.0,0,0
RU_NGR,Novgorod Oblast,RU,235.0,235,235,187.0,187,187,402.0,402,402,150.0,150,150,8.0,8,8,10.0,10,10,2.0,2,2,0.0,0,0,2.0,2,2
RU_NIZ,Nizhny Novgorod Oblast,RU,304.0,54,793,237.0,46,553,192.0,42,390,200.0,6,577,9.0,0,20,44.0,2,102,0.0,0,0,0.0,0,0,7.0,0,15
RU_OMS,Omsk Oblast,RU,270.0,270,270,386.0,386,386,118.0,118,118,85.0,85,85,8.0,8,8,24.0,24,24,0.0,0,0,6.0,6,6,15.0,15,15
RU_ORE,Orenburg Oblast,RU,89.0,89,89,131.0,131,131,85.0,85,85,48.0,48,48,6.0,6,6,28.0,28,28,0.0,0,0,6.0,6,6,10.0,10,10
RU_ORL,Oryol Oblast,RU,153.0,153,153,148.0,148,148,87.0,87,87,50.0,50,50,6.0,6,6,12.0,12,12,0.0,0,0,0.0,0,0,1.0,1,1
RU_PNZ,Penza Oblast,RU,213.0,213,213,185.0,185,185,99.0,99,99,72.0,72,72,6.0,6,6,76.0,76,76,4.0,4,4,0.0,0,0,7.0,7,7
RU_PRI,Primorsky Krai,RU,43.0,34,52,22.0,20,23,4.0,0,8,5.0,2,8,3.0,0,6,36.0,6,66,17.0,8,26,6.0,0,12,2.0,1,3
RU_PSK,Pskov Oblast,RU,141.0,70,212,76.0,38,113,144.0,28,261,70.0,12,129,4.0,0,8,11.0,2,20,0.0,0,0,3.0,0,6,3.0,3,3
RU_ROS,Rostov Oblast,RU,408.0,153,704,278.0,53,459,247.0,133,441,511.0,146,742,4.0,0,6,66.0,11,145,3.0,0,10,0.0,0,0,7.0,0,19
RU_SA,Sakha Republic,RU,110.0,110,110,124.0,124,124,30.0,30,30,3.0,3,3,0.0,0,0,14.0,14,14,0.0,0,0,0.0,0,0,0.0,0,0
RU_SAK,Sakhalin,RU,38.0,38,38,85.0,85,85,30.0,30,30,14.0,14,14,0.0,0,0,11.0,11,11,65.0,65,65,0.0,0,0,0.0,0,0
RU_SAR,Saratov Oblast,RU,250.0,227,273,280.0,270,290,119.0,111,127,131.0,130,132,6.0,6,6,74.0,47,101,8.0,5,11,3.0,0,6,5.0,5,5
RU_SMO,Smolensk Oblast,RU,305.0,305,305,139.0,139,139,130.0,130,130,199.0,199,199,8.0,8,8,27.0,27,27,0.0,0,0,0.0,0,0,0.0,0,0
RU_SPE,Saint Petersburg,RU,1139.0,1028,1183,1356.0,1166,1516,849.0,494,1264,2244.0,1378,2417,153.0,60,258,128.0,61,337,2.0,0,11,1.0,0,6,3.0,0,13
RU_SVE,Sverdlovsk,RU,91.0,91,91,200.0,200,200,61.0,61,61,21.0,21,21,0.0,0,0,9.0,9,9,53.0,53,53,0.0,0,0,0.0,0,0
RU_TAM,Tambov Oblast,RU,117.0,117,117,115.0,115,115,74.0,74,74,14.0,14,14,6.0,6,6,46.0,46,46,2.0,2,2,0.0,0,0,4.0,4,4
RU_TUL,Tula Oblast,RU,292.0,292,292,251.0,251,251,245.0,245,245,59.0,59,59,12.0,12,12,27.0,27,27,0.0,0,0,0.0,0,0,2.0,2,2
RU_TY,Tuva Republic,RU,35.0,35,35,38.0,38,38,10.0,10,10,0.0,0,0,0.0,0,0,6.0,6,6,6.0,6,6,0.0,0,0,1.0,1,1
RU_TYU,Tyumen Oblast,RU,90.0,90,90,82.0,82,82,110.0,110,110,27.0,27,27,0.0,0,0,10.0,10,10,0.0,0,0,0.0,0,0,1.0,1,1
RU_UA-40,Sevastopol,RU,200.0,0,596,131.0,10,283,82.0,0,181,53.0,0,111,2.0,0,6,26.0,0,86,4.0,0,16,4.0,0,18,2.0,0,4
RU_UD,Udmurt Republic,RU,112.0,32,193,119.0,30,208,56.0,4,109,41.0,6,76,1.0,0,2,30.0,20,40,5.0,0,10,0.0,0,0,2.0,2,3
RU_ULY,Ulyanovsk Oblast,RU,44.0,44,44,16.0,16,16,18.0,18,18,0.0,0,0,0.0,0,0,12.0,12,12,0.0,0,0,0.0,0,0,0.0,0,0
RU_VGG,Volgograd Oblast,RU,276.0,78,473,209.0,62,356,138.0,60,215,87.0,20,154,30.0,6,54,78.0,18,138,3.0,0,6,0.0,0,0,4.0,0,9
RU_VLA,Vladimir Oblast,RU,93.0,93,93,49.0,49,49,123.0,123,123,30.0,30,30,6.0,6,6,30.0,30,30,0.0,0,0,0.0,0,0,1.0,1,1
RU_VLG,Vologda Oblast,RU,76.0,54,97,164.0,88,239,104.0,20,189,44.0,9,79,2.0,0,4,20.0,14,26,0.0,0,0,0.0,0,0,2.0,0,4
RU_VOR,Voronezh Oblast,RU,691.0,691,691,358.0,358,358,421.0,421,421,522.0,522,522,0.0,0,0,217.0,217,217,10.0,10,10,6.0,6,6,17.0,17,17
RU_ZAB,Zabaykalsky Krai,RU,88.0,88,88,67.0,67,67,24.0,24,24,6.0,6,6,6.0,6,6,21.0,21,21,7.0,7,7,0.0,0,0,0.0,0,0
SA_02,Makkah Region,SA,36.0,7,60,37.0,5,80,374.0,2,674,11.0,0,21,0.0,0,0,18.0,9,24,148.0,61,258,0.0,0,0,0.0,0,0
SA_03,Al Madinah Region,SA,78.0,12,111,17.0,2,25,403.0,14,598,3.0,2,3,0.0,0,0,23.0,0,35,94.0,0,187,0.0,0,0,0.0,0,0
SA_04,Eastern Province,SA,29.0,2,52,34.0,0,77,78.0,8,142,12.0,0,28,0.0,0,0,10.0,0,20,11.0,2,18,0.0,0,0,0.0,0,0
SA_05,Al-Qassim Region,SA,22.0,22,22,33.0,33,33,100.0,100,100,4.0,4,4,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0
SA_06,Ha'il Region,SA,38.0,38,38,6.0,6,6,18.0,18,18,0.0,0,0,0.0,0,0,0.0,0,0,20.0,20,20,0.0,0,0,0.0,0,0
SA_07,Tabuk Region,SA,8.0,8,8,4.0,4,4,5.0,5,5,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0
SA_09,Jizan Region,SA,4.0,4,4,0.0,0,0,2.0,2,2,0.0,0,0,0.0,0,0,0.0,0,0,2.0,2,2,0.0,0,0,0.0,0,0
SA_10,Najran Region,SA,12.0,12,12,3.0,3,3,6.0,6,6,4.0,4,4,0.0,0,0,21.0,21,21,61.0,61,61,0.0,0,0,0.0,0,0
SA_12,Al Jawf Region,SA,4.0,0,9,1.0,0,2,7.0,2,12,0.0,0,0,0.0,0,0,0.0,0,0,15.0,8,22,0.0,0,0,0.0,0,0
SA_14,'Asir Region,SA,3.0,0,6,12.0,6,18,5.0,2,8,1.0,0,2,0.0,0,0,2.0,0,4,7.0,6,8,0.0,0,0,0.0,0,0
SE_AB,Stockholm County,SE,2164.0,1824,2704,1195.0,349,1555,878.0,313,1408,1299.0,245,2055,49.0,0,80,344.0,187,526,125.0,68,182,0.0,0,0,10.0,0,28
SE_AC,Västerbotten County,SE,365.0,362,368,169.0,169,169,136.0,136,136,308.0,308,308,18.0,18,18,37.0,35,39,55.0,53,57,0.0,0,0,1.0,1,1
SE_C,Uppsala County,SE,2884.0,2815,2952,150.0,0,300,181.0,89,273,306.0,304,307,8.0,0,16,28.0,10,45,2.0,0,4,0.0,0,0,0.0,0,0
SE_D,Södermanland County,SE,2970.0,2964,2976,82.0,81,83,210.0,200,220,240.0,240,240,12.0,12,12,42.0,41,42,2.0,2,2,0.0,0,0,0.0,0,0
SE_E,Östergötland County,SE,2812.0,2685,2940,168.0,161,183,267.0,227,303,266.0,232,303,10.0,9,12,31.0,26,36,18.0,2,40,0.0,0,0,0.0,0,0
SE_F,Jönköping County,SE,552.0,552,552,95.0,95,95,287.0,287,287,175.0,175,175,18.0,18,18,47.0,47,47,4.0,4,4,0.0,0,0,4.0,4,4
SE_M,Skåne County,SE,812.0,429,1088,200.0,76,322,515.0,408,733,234.0,152,373,16.0,2,30,89.0,50,135,6.0,0,15,0.0,0,0,0.0,0,2
SE_N,Halland County,SE,2416.0,2382,2450,78.0,77,79,229.0,228,230,129.0,104,154,0.0,0,0,36.0,35,36,8.0,8,8,0.0,0,0,1.0,0,2
SE_O,Västra Götaland County,SE,2018.0,560,2767,632.0,75,910,782.0,207,1083,1049.0,101,1547,34.0,12,48,117.0,12,174,41.0,6,61,0.0,0,0,4.0,0,8
SE_T,Örebro County,SE,1124.0,932,1316,106.0,105,107,210.0,206,214,119.0,112,126,6.0,6,6,44.0,41,47,1.0,0,2,0.0,0,0,1.0,1,1
SE_U,Västmanland County,SE,2917.0,2917,2917,107.0,107,107,271.0,271,271,414.0,414,414,10.0,10,10,42.0,42,42,10.0,10,10,0.0,0,0,0.0,0,0
SE_X,Gävleborg County,SE,361.0,340,382,56.0,56,56,116.0,108,124,290.0,278,302,33.0,30,36,19.0,17,21,4.0,4,4,0.0,0,0,0.0,0,0
SI_061,Ljubljana City Municipality,SI,1487.0,1487,1487,588.0,588,588,671.0,671,671,1522.0,1522,1522,80.0,80,80,115.0,115,115,412.0,412,412,0.0,0,0,0.0,0,0
SI_070,Maribor City Municipality,SI,1126.0,1126,1126,169.0,169,169,475.0,475,475,2022.0,2022,2022,38.0,38,38,21.0,21,21,49.0,49,49,0.0,0,0,0.0,0,0
SK_NI,Nitra Region,SK,47.0,46,48,30.0,30,30,70.0,70,70,2.0,2,2,0.0,0,0,50.0,49,52,10.0,10,10,0.0,0,0,0.0,0,0
SV_AH,Ahuachapán Department,SV,38.0,38,38,12.0,12,12,118.0,118,118,2.0,2,2,0.0,0,0,30.0,30,30,54.0,54,54,0.0,0,0,0.0,0,0
SV_LI,La Libertad Department,SV,222.0,222,222,146.0,146,146,678.0,678,678,44.0,44,44,0.0,0,0,22.0,22,22,78.0,78,78,0.0,0,0,0.0,0,0
SV_SO,Sonsonate Department,SV,34.0,34,34,7.0,7,7,104.0,104,104,4.0,4,4,0.0,0,0,41.0,41,41,52.0,52,52,0.0,0,0,0.0,0,0
SV_SS,San Salvador Department,SV,211.0,193,238,144.0,140,150,639.0,596,754,41.0,40,44,0.0,0,0,43.0,38,54,81.0,54,154,0.0,0,0,0.0,0,0
TH_10,Bangkok,TH,275.0,275,275,844.0,842,845,1096.0,1091,1101,584.0,584,584,36.0,36,36,66.0,66,66,0.0,0,0,0.0,0,0,0.0,0,0
TH_11,Samut Prakan,TH,179.0,107,215,561.0,392,653,1073.0,944,1154,438.0,205,554,32.0,24,36,42.0,30,48,0.0,0,0,0.0,0,0,0.0,0,0
TH_12,Nonthaburi,TH,166.0,140,207,515.0,419,691,907.0,900,912,473.0,424,553,24.0,18,30,38.0,30,54,0.0,0,0,0.0,0,0,0.0,0,0
TH_13,Pathum Thani,TH,23.0,22,24,86.0,84,87,194.0,179,209,2.0,0,4,0.0,0,0,6.0,6,6,0.0,0,0,0.0,0,0,0.0,0,0
TH_20,Chon Buri,TH,9.0,4,16,47.0,15,117,72.0,52,103,4.0,0,8,0.0,0,0,21.0,11,40,4.0,0,8,0.0,0,0,7.0,0,27
TH_21,Rayong,TH,2.0,2,2,11.0,11,11,62.0,62,62,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,2.0,2,2
TH_30,Nakhon Ratchasima,TH,4.0,4,4,16.0,16,16,96.0,96,96,6.0,6,6,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0
TH_34,Ubon Ratchathani,TH,6.0,6,6,2.0,2,2,87.0,87,87,0.0,0,0,0.0,0,0,2.0,2,2,0.0,0,0,0.0,0,0,0.0,0,0
TH_40,Khon Kaen,TH,14.0,14,14,25.0,25,25,172.0,172,172,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0
TH_41,Udon Thani,TH,5.0,5,5,8.0,8,8,37.0,37,37,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0
TH_50,Chiang Mai,TH,68.0,68,68,172.0,172,172,980.0,980,980,87.0,87,87,0.0,0,0,30.0,30,30,8.0,8,8,0.0,0,0,0.0,0,0
TH_52,Lampang,TH,15.0,14,16,18.0,18,18,132.0,105,159,2.0,2,2,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0
TH_65,Phitsanulok,TH,4.0,4,4,16.0,16,16,144.0,144,144,2.0,2,2,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0
TH_80,Nakhon Si Thammarat,TH,6.0,6,6,12.0,12,12,55.0,55,55,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0
TH_84,Surat Thani,TH,2.0,2,2,2.0,2,2,97.0,97,97,0.0,0,0,0.0,0,0,9.0,9,9,6.0,6,6,0.0,0,0,0.0,0,0
TH_90,Songkhla,TH,5.0,4,6,12.0,12,12,105.0,102,108,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0
TN_11,Tunis Governorate,TN,522.0,522,522,269.0,269,269,701.0,701,701,712.0,712,712,2.0,2,2,114.0,114,114,36.0,36,36,0.0,0,0,1.0,1,1
TN_12,Ariana Governorate,TN,397.0,397,397,231.0,231,231,604.0,604,604,598.0,598,598,2.0,2,2,60.0,60,60,12.0,12,12,0.0,0,0,0.0,0,0
TN_31,Kassrine,TN,7.0,7,7,0.0,0,0,6.0,6,6,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0
TN_41,Kairouan Governorate,TN,61.0,61,61,18.0,18,18,70.0,70,70,54.0,54,54,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0
TN_51,Sousse Governorate,TN,63.0,63,63,75.0,75,75,78.0,78,78,36.0,36,36,6.0,6,6,44.0,44,44,0.0,0,0,0.0,0,0,0.0,0,0
